Customer_ID,Purchase_Date,Quantity,Unit_Price,Total_Amount,Product_Category
C10141,2024-11-01,5,694.13,3470.65,Personal Care
C10596,2024-12-27,8,1328.81,10630.48,Beverages
C10447,2024-05-26,2,453.27,906.54,Personal Care
C10504,2024-09-11,1,218.07,218.07,Snacks
C10489,2024-07-10,5,502.25,2511.25,Personal Care
C10575,2024-10-12,1,309.83,309.83,Beverages
C10063,2024-06-03,4,494.01,1976.04,Snacks
C10528,2024-07-30,2,697.49,1394.98,Home Care
C10039,2024-07-18,2,509.86,1019.72,Home Care
C10285,2024-11-12,7,918.03,6426.21,Beverages
C10356,2024-09-03,3,661.65,1984.9499999999998,Snacks
C10214,2024-11-17,4,732.54,2930.16,Beverages
C10087,2024-12-24,5,326.47,1632.3500000000001,Home Care
C10115,2024-10-21,4,546.86,2187.44,Snacks
C10494,2024-12-22,2,1132.23,2264.46,Grocery
C10191,2024-11-08,3,383.87,1151.6100000000001,Beverages
C10186,2024-07-30,1,398.88,398.88,Beverages
C10554,2024-09-28,1,403.06,403.06,Snacks
C10086,2024-10-04,3,433.91,1301.73,Personal Care
C10549,2024-12-28,4,768.28,3073.12,Personal Care
C10552,2024-09-07,2,234.13,468.26,Home Care
C10359,2024-05-09,4,690.76,2763.04,Personal Care
C10099,2024-09-14,2,472.1,944.2,Grocery
C10093,2024-11-05,3,908.73,2726.19,Personal Care
C10170,2024-12-30,3,289.97,869.9100000000001,Snacks
C10346,2024-12-24,2,406.35,812.7,Beverages
C10092,2024-12-10,3,310.33,930.99,Beverages
C10273,2024-12-01,2,324.88,649.76,Beverages
C10069,2024-10-12,1,479.08,479.08,Personal Care
C10324,2024-09-10,8,472.52,3780.16,Snacks
C10012,2024-11-27,2,822.13,1644.26,Grocery
C10425,2024-11-11,4,435.16,1740.64,Personal Care
C10033,2024-09-15,6,714.24,4285.4400000000005,Home Care
C10116,2024-12-28,5,762.37,3811.85,Beverages
C10104,2024-12-26,6,484.9,2909.3999999999996,Home Care
C10498,2024-09-30,3,614.62,1843.8600000000001,Beverages
C10032,2024-12-25,5,803.12,4015.6,Snacks
C10257,2024-12-04,3,308.34,925.02,Grocery
C10354,2024-08-01,3,481.43,1444.29,Beverages
C10309,2024-10-19,3,272.93,818.79,Beverages
C10408,2024-10-12,2,356.36,712.72,Home Care
C10481,2024-10-07,2,514.15,1028.3,Home Care
C10236,2024-12-05,5,1194.34,5971.7,Home Care
C10496,2024-10-26,4,466.5,1866.0,Snacks
C10190,2024-08-11,1,429.29,429.29,Beverages
C10590,2024-11-26,6,1076.85,6461.099999999999,Snacks
C10302,2024-09-12,3,656.22,1968.66,Beverages
C10441,2024-08-24,1,293.9,293.9,Snacks
C10525,2024-08-24,1,387.19,387.19,Home Care
C10475,2024-12-18,1,509.88,509.88,Personal Care
C10510,2024-12-04,1,654.19,654.19,Beverages
C10321,2024-09-07,3,541.0,1623.0,Grocery
C10026,2024-08-15,2,232.38,464.76,Beverages
C10295,2024-11-23,9,852.53,7672.7699999999995,Personal Care
C10108,2024-09-26,4,652.17,2608.68,Snacks
C10533,2024-10-11,2,333.65,667.3,Snacks
C10142,2024-08-01,2,267.25,534.5,Snacks
C10136,2024-12-16,7,333.27,2332.89,Beverages
C10149,2024-09-09,1,315.29,315.29,Personal Care
C10385,2024-11-12,3,288.58,865.74,Home Care
C10342,2024-10-31,4,639.02,2556.08,Personal Care
C10569,2024-05-03,5,482.84,2414.2,Grocery
C10249,2024-05-05,6,555.42,3332.5199999999995,Home Care
C10169,2024-09-12,5,723.23,3616.15,Grocery
C10029,2024-09-28,3,432.09,1296.27,Grocery
C10004,2024-11-22,3,894.1,2682.3,Personal Care
C10224,2024-08-27,1,326.92,326.92,Beverages
C10555,2024-11-01,2,430.66,861.32,Beverages
C10314,2024-09-18,4,695.2,2780.8,Grocery
C10536,2024-12-08,4,975.04,3900.16,Grocery
C10061,2024-07-22,2,368.34,736.68,Home Care
C10055,2024-11-13,2,496.69,993.38,Snacks
C10500,2024-09-28,3,310.38,931.14,Snacks
C10064,2024-09-27,1,328.59,328.59,Grocery
C10031,2024-12-05,6,754.1,4524.6,Personal Care
C10242,2024-11-27,3,708.25,2124.75,Grocery
C10554,2024-12-17,3,759.75,2279.25,Snacks
C10413,2024-07-28,3,340.47,1021.4100000000001,Snacks
C10059,2024-09-23,6,528.18,3169.08,Grocery
C10502,2024-05-12,4,445.36,1781.44,Snacks
C10506,2024-10-04,4,358.96,1435.84,Snacks
C10480,2024-11-22,3,476.2,1428.6,Snacks
C10541,2024-08-01,5,626.48,3132.4,Beverages
C10143,2024-12-15,3,1074.09,3222.2699999999995,Personal Care
C10587,2024-10-16,3,276.4,829.1999999999999,Grocery
C10192,2024-09-13,5,756.45,3782.25,Home Care
C10481,2024-10-05,3,516.47,1549.41,Beverages
C10347,2024-10-28,5,900.89,4504.45,Beverages
C10467,2024-05-22,1,562.23,562.23,Beverages
C10376,2024-11-24,4,401.31,1605.24,Home Care
C10385,2024-08-18,4,334.89,1339.56,Grocery
C10369,2024-12-22,3,1268.91,3806.7300000000005,Beverages
C10467,2024-07-05,1,352.78,352.78,Snacks
C10443,2024-10-02,3,274.63,823.89,Grocery
C10080,2024-10-11,1,313.96,313.96,Personal Care
C10495,2024-09-07,6,637.54,3825.24,Beverages
C10321,2024-12-26,4,459.18,1836.72,Personal Care
C10193,2024-10-13,1,344.38,344.38,Home Care
C10308,2024-07-31,2,329.74,659.48,Beverages
C10580,2024-09-14,1,267.76,267.76,Home Care
C10514,2024-08-27,5,456.5,2282.5,Snacks
C10500,2024-10-19,8,537.73,4301.84,Snacks
C10277,2024-08-18,2,347.12,694.24,Personal Care
C10470,2024-12-07,9,934.42,8409.779999999999,Home Care
C10231,2024-12-19,1,946.15,946.15,Personal Care
C10411,2024-12-16,1,422.05,422.05,Personal Care
C10383,2024-11-08,2,516.77,1033.54,Personal Care
C10149,2024-10-23,2,672.16,1344.32,Snacks
C10159,2024-07-07,3,375.25,1125.75,Snacks
C10036,2024-07-19,2,433.57,867.14,Personal Care
C10083,2024-12-30,6,1019.49,6116.9400000000005,Personal Care
C10260,2024-11-22,3,933.16,2799.48,Beverages
C10286,2024-09-27,1,539.41,539.41,Home Care
C10099,2024-12-28,2,181.56,363.12,Snacks
C10250,2024-12-18,3,487.91,1463.73,Grocery
C10362,2024-06-12,3,423.2,1269.6,Grocery
C10139,2024-05-05,3,511.8,1535.4,Grocery
C10202,2024-05-20,4,625.11,2500.44,Beverages
C10220,2024-08-01,2,427.9,855.8,Personal Care
C10303,2024-07-12,2,539.8,1079.6,Beverages
C10219,2024-12-26,6,766.31,4597.86,Personal Care
C10442,2024-12-09,5,1274.84,6374.2,Snacks
C10196,2024-10-10,2,326.76,653.52,Snacks
C10260,2024-09-16,4,512.57,2050.28,Beverages
C10227,2024-10-03,3,404.35,1213.0500000000002,Home Care
C10109,2024-07-17,3,668.8,2006.3999999999999,Snacks
C10411,2024-06-22,3,487.39,1462.17,Beverages
C10141,2024-12-01,3,627.49,1882.47,Home Care
C10178,2024-10-02,6,398.9,2393.3999999999996,Home Care
C10475,2024-12-06,3,469.0,1407.0,Home Care
C10569,2024-10-27,1,396.85,396.85,Snacks
C10402,2024-11-27,3,314.26,942.78,Home Care
C10549,2024-12-27,4,298.24,1192.96,Beverages
C10512,2024-11-25,3,1303.64,3910.92,Personal Care
C10288,2024-05-15,4,588.34,2353.36,Snacks
C10462,2024-09-23,5,690.71,3453.55,Beverages
C10197,2024-11-14,4,969.4,3877.6,Snacks
C10276,2024-08-25,3,302.79,908.3700000000001,Personal Care
C10321,2024-06-18,2,539.25,1078.5,Personal Care
C10576,2024-11-03,5,754.23,3771.15,Beverages
C10509,2024-09-03,4,519.88,2079.52,Personal Care
C10293,2024-11-18,5,851.71,4258.55,Beverages
C10391,2024-10-02,2,217.12,434.24,Grocery
C10121,2024-11-17,5,899.23,4496.15,Beverages
C10482,2024-11-28,5,428.11,2140.55,Beverages
C10331,2024-11-19,2,681.99,1363.98,Beverages
C10319,2024-11-02,7,900.55,6303.849999999999,Beverages
C10459,2024-12-26,5,328.54,1642.7,Beverages
C10379,2024-10-31,2,495.65,991.3,Grocery
C10043,2024-10-09,2,399.89,799.78,Beverages
C10172,2024-09-27,2,323.99,647.98,Snacks
C10106,2024-09-09,5,699.84,3499.2000000000003,Snacks
C10440,2024-12-26,2,445.24,890.48,Snacks
C10021,2024-11-08,6,394.11,2364.66,Beverages
C10121,2024-10-17,2,476.5,953.0,Grocery
C10358,2024-09-17,1,438.81,438.81,Personal Care
C10416,2024-12-29,5,795.32,3976.6000000000004,Personal Care
C10301,2024-08-31,6,422.18,2533.08,Snacks
C10516,2024-06-22,4,566.07,2264.28,Home Care
C10551,2024-09-18,4,559.98,2239.92,Grocery
C10079,2024-12-15,10,1468.06,14680.599999999999,Grocery
C10571,2024-07-11,3,515.69,1547.0700000000002,Snacks
C10368,2024-09-08,7,496.84,3477.8799999999997,Home Care
C10381,2024-10-09,3,323.79,971.3700000000001,Home Care
C10057,2024-07-21,1,409.55,409.55,Beverages
C10373,2024-10-29,3,619.78,1859.34,Personal Care
C10435,2024-10-20,5,680.29,3401.45,Home Care
C10348,2024-11-22,3,424.1,1272.3000000000002,Beverages
C10050,2024-07-11,3,264.02,792.06,Snacks
C10313,2024-07-17,1,306.79,306.79,Beverages
C10561,2024-12-08,6,443.77,2662.62,Grocery
C10434,2024-11-05,6,386.17,2317.02,Grocery
C10082,2024-12-21,2,460.65,921.3,Snacks
C10575,2024-09-30,2,409.43,818.86,Grocery
C10575,2024-10-23,1,326.07,326.07,Personal Care
C10101,2024-11-21,6,995.62,5973.72,Personal Care
C10480,2024-11-24,1,748.24,748.24,Home Care
C10244,2024-10-02,1,388.26,388.26,Home Care
C10356,2024-09-09,5,361.75,1808.75,Home Care
C10267,2024-11-02,7,781.04,5467.28,Home Care
C10469,2024-10-15,3,413.62,1240.8600000000001,Personal Care
C10597,2024-12-13,2,679.85,1359.7,Snacks
C10477,2024-12-19,5,342.61,1713.0500000000002,Personal Care
C10558,2024-10-21,2,253.71,507.42,Beverages
C10567,2024-10-09,2,291.35,582.7,Personal Care
C10054,2024-10-25,4,505.29,2021.16,Home Care
C10152,2024-08-19,1,404.8,404.8,Grocery
C10433,2024-12-21,6,924.63,5547.78,Grocery
C10354,2024-11-18,2,271.65,543.3,Grocery
C10030,2024-07-08,2,366.42,732.84,Beverages
C10057,2024-09-20,1,365.19,365.19,Home Care
C10312,2024-10-01,7,610.25,4271.75,Personal Care
C10369,2024-10-20,5,486.79,2433.9500000000003,Personal Care
C10100,2024-04-29,3,495.87,1487.6100000000001,Grocery
C10102,2024-10-16,2,161.59,323.18,Snacks
C10077,2024-10-08,2,645.78,1291.56,Personal Care
C10338,2024-08-15,3,366.74,1100.22,Personal Care
C10004,2024-09-09,6,696.92,4181.5199999999995,Grocery
C10343,2024-11-10,5,721.92,3609.6,Home Care
C10285,2024-12-15,5,1008.55,5042.75,Grocery
C10279,2024-08-04,3,547.06,1641.1799999999998,Grocery
C10407,2024-11-02,7,916.53,6415.71,Personal Care
C10313,2024-11-14,1,317.92,317.92,Personal Care
C10436,2024-11-30,6,719.84,4319.04,Grocery
C10458,2024-06-29,2,504.19,1008.38,Personal Care
C10552,2024-12-10,4,954.89,3819.56,Personal Care
C10479,2024-10-17,5,875.7,4378.5,Snacks
C10310,2024-08-26,2,284.78,569.56,Grocery
C10295,2024-12-07,3,743.82,2231.46,Home Care
C10141,2024-07-12,1,490.87,490.87,Snacks
C10359,2024-11-06,1,205.54,205.54,Beverages
C10083,2024-11-05,6,659.49,3956.94,Personal Care
C10558,2024-06-30,4,522.36,2089.44,Home Care
C10507,2024-11-14,6,554.03,3324.18,Beverages
C10071,2024-05-16,1,486.49,486.49,Snacks
C10471,2024-10-29,2,430.69,861.38,Beverages
C10070,2024-12-21,3,416.55,1249.65,Snacks
C10432,2024-12-17,2,672.77,1345.54,Beverages
C10052,2024-10-01,5,670.18,3350.8999999999996,Home Care
C10292,2024-07-29,4,271.44,1085.76,Snacks
C10394,2024-11-27,2,340.82,681.64,Grocery
C10437,2024-12-06,4,726.55,2906.2,Grocery
C10251,2024-11-06,5,613.89,3069.45,Grocery
C10552,2024-12-08,2,316.13,632.26,Grocery
C10464,2024-11-13,3,767.36,2302.08,Grocery
C10124,2024-11-03,2,845.45,1690.9,Home Care
C10402,2024-12-07,7,1033.68,7235.76,Snacks
C10438,2024-12-25,4,249.9,999.6,Grocery
C10200,2024-12-23,5,1041.79,5208.95,Snacks
C10442,2024-12-16,2,343.53,687.06,Beverages
C10539,2024-12-24,4,399.53,1598.12,Snacks
C10490,2024-08-23,2,314.71,629.42,Snacks
C10457,2024-11-15,4,856.86,3427.44,Snacks
C10380,2024-12-05,8,1208.24,9665.92,Beverages
C10162,2024-10-15,2,308.05,616.1,Grocery
C10477,2024-10-17,1,411.18,411.18,Home Care
C10218,2024-09-23,1,259.74,259.74,Home Care
C10319,2024-11-20,1,273.8,273.8,Personal Care
C10188,2024-06-22,3,565.07,1695.21,Home Care
C10187,2024-08-08,2,287.03,574.06,Beverages
C10094,2024-12-30,6,830.56,4983.36,Home Care
C10576,2024-10-29,5,875.8,4379.0,Personal Care
C10088,2024-11-25,3,245.0,735.0,Grocery
C10051,2024-07-26,5,341.9,1709.5,Snacks
C10561,2024-12-29,2,922.63,1845.26,Home Care
C10333,2024-11-16,5,1105.29,5526.45,Personal Care
C10262,2024-09-07,3,387.74,1163.22,Snacks
C10442,2024-10-27,6,659.48,3956.88,Personal Care
C10229,2024-11-03,1,628.41,628.41,Home Care
C10076,2024-12-30,1,609.6,609.6,Home Care
C10437,2024-10-23,2,605.12,1210.24,Grocery
C10105,2024-12-23,2,381.09,762.18,Snacks
C10331,2024-10-06,3,355.7,1067.1,Home Care
C10569,2024-08-20,3,495.52,1486.56,Grocery
C10561,2024-12-02,4,327.61,1310.44,Personal Care
C10216,2024-11-15,3,451.68,1355.04,Home Care
C10468,2024-08-13,2,472.26,944.52,Personal Care
C10367,2024-07-07,6,454.71,2728.2599999999998,Home Care
C10287,2024-07-01,4,484.32,1937.28,Personal Care
C10083,2024-11-08,2,311.2,622.4,Personal Care
C10225,2024-11-27,4,201.41,805.64,Grocery
C10391,2024-08-22,2,399.66,799.32,Personal Care
C10591,2024-09-07,3,534.52,1603.56,Snacks
C10002,2024-10-11,6,897.68,5386.08,Snacks
C10430,2024-12-30,7,780.97,5466.79,Beverages
C10507,2024-11-05,5,982.64,4913.2,Snacks
C10570,2024-12-26,5,475.67,2378.35,Snacks
C10254,2024-08-06,3,380.56,1141.68,Snacks
C10071,2024-10-26,2,422.61,845.22,Home Care
C10162,2024-12-26,4,554.22,2216.88,Home Care
C10510,2024-12-09,12,926.53,11118.36,Home Care
C10526,2024-12-14,7,917.28,6420.96,Snacks
C10382,2024-09-04,4,401.94,1607.76,Personal Care
C10073,2024-04-28,1,511.14,511.14,Personal Care
C10073,2024-10-17,3,260.91,782.73,Personal Care
C10286,2024-10-08,4,701.24,2804.96,Home Care
C10352,2024-12-01,3,1084.62,3253.8599999999997,Beverages
C10019,2024-10-30,3,378.07,1134.21,Personal Care
C10411,2024-10-23,3,385.62,1156.8600000000001,Personal Care
C10326,2024-11-24,1,361.92,361.92,Beverages
C10007,2024-06-10,2,436.92,873.84,Personal Care
C10057,2024-12-16,8,245.9,1967.2,Snacks
C10272,2024-12-20,11,1054.97,11604.67,Home Care
C10433,2024-11-22,3,444.52,1333.56,Beverages
C10495,2024-12-27,3,571.83,1715.4900000000002,Beverages
C10258,2024-07-12,2,252.91,505.82,Snacks
C10177,2024-12-11,5,459.53,2297.6499999999996,Grocery
C10580,2024-11-23,4,469.18,1876.72,Grocery
C10275,2024-11-12,4,230.15,920.6,Snacks
C10189,2024-06-09,1,545.31,545.31,Personal Care
C10265,2024-09-20,2,544.03,1088.06,Grocery
C10007,2024-12-18,3,477.4,1432.1999999999998,Beverages
C10181,2024-09-24,3,809.6,2428.8,Beverages
C10309,2024-11-08,8,602.47,4819.76,Beverages
C10551,2024-07-30,5,394.35,1971.75,Grocery
C10442,2024-08-19,2,386.25,772.5,Grocery
C10468,2024-11-15,2,457.55,915.1,Snacks
C10326,2024-08-11,3,207.07,621.21,Snacks
C10066,2024-12-25,7,894.97,6264.79,Home Care
C10234,2024-09-04,5,740.67,3703.35,Personal Care
C10598,2024-10-10,2,574.67,1149.34,Grocery
C10026,2024-10-15,5,888.79,4443.95,Beverages
C10527,2024-08-09,2,416.57,833.14,Personal Care
C10410,2024-05-26,3,483.41,1450.23,Beverages
C10170,2024-07-25,3,481.07,1443.21,Grocery
C10466,2024-10-19,6,987.38,5924.28,Beverages
C10502,2024-10-17,2,585.94,1171.88,Beverages
C10025,2024-12-11,6,529.03,3174.18,Beverages
C10063,2024-08-20,3,306.04,918.1200000000001,Snacks
C10399,2024-10-10,2,368.46,736.92,Beverages
C10599,2024-10-15,4,486.72,1946.88,Snacks
C10014,2024-11-21,2,520.97,1041.94,Personal Care
C10399,2024-10-03,1,704.26,704.26,Beverages
C10081,2024-09-21,3,599.81,1799.4299999999998,Snacks
C10390,2024-07-25,1,553.22,553.22,Home Care
C10373,2024-07-13,1,290.31,290.31,Grocery
C10054,2024-12-16,5,517.88,2589.4,Beverages
C10408,2024-06-10,1,594.89,594.89,Home Care
C10538,2024-11-07,5,325.85,1629.25,Beverages
C10518,2024-09-19,3,609.83,1829.4900000000002,Snacks
C10017,2024-11-06,5,454.5,2272.5,Snacks
C10147,2024-08-28,4,554.93,2219.72,Personal Care
C10144,2024-11-09,7,761.87,5333.09,Grocery
C10271,2024-12-04,3,630.16,1890.48,Home Care
C10085,2024-11-30,3,543.97,1631.91,Personal Care
C10512,2024-12-20,3,492.25,1476.75,Personal Care
C10466,2024-09-10,3,187.45,562.3499999999999,Snacks
C10485,2024-07-10,3,367.9,1103.6999999999998,Beverages
C10118,2024-10-14,3,776.66,2329.98,Grocery
C10008,2024-08-26,2,234.44,468.88,Beverages
C10546,2024-12-05,3,434.71,1304.1299999999999,Home Care
C10173,2024-12-06,3,689.65,2068.95,Grocery
C10393,2024-12-13,1,670.44,670.44,Home Care
C10545,2024-12-15,15,775.39,11630.85,Personal Care
C10021,2024-11-11,1,597.02,597.02,Snacks
C10003,2024-07-05,2,418.78,837.56,Personal Care
C10003,2024-11-28,3,766.58,2299.7400000000002,Personal Care
C10093,2024-10-31,8,859.32,6874.56,Home Care
C10030,2024-06-16,3,480.96,1442.8799999999999,Snacks
C10491,2024-12-22,8,1314.1,10512.8,Snacks
C10363,2024-09-20,1,159.12,159.12,Beverages
C10588,2024-10-24,2,859.2,1718.4,Grocery
C10480,2024-12-10,7,581.24,4068.6800000000003,Home Care
C10577,2024-10-24,7,503.43,3524.01,Snacks
C10143,2024-09-17,5,696.13,3480.65,Personal Care
C10172,2024-11-16,4,569.96,2279.84,Home Care
C10509,2024-12-04,2,1380.24,2760.48,Beverages
C10146,2024-11-29,5,998.96,4994.8,Personal Care
C10034,2024-11-12,4,1199.01,4796.04,Grocery
C10401,2024-10-12,2,417.68,835.36,Grocery
C10480,2024-12-21,4,519.45,2077.8,Home Care
C10580,2024-05-06,2,483.78,967.56,Home Care
C10556,2024-09-22,3,793.35,2380.05,Home Care
C10072,2024-10-13,1,611.54,611.54,Home Care
C10463,2024-09-17,3,287.56,862.6800000000001,Beverages
C10507,2024-06-13,3,589.82,1769.46,Grocery
C10418,2024-10-08,6,784.58,4707.4800000000005,Personal Care
C10491,2024-11-23,1,677.17,677.17,Beverages
C10502,2024-11-03,2,452.22,904.44,Grocery
C10267,2024-09-15,3,636.79,1910.37,Grocery
C10024,2024-12-19,7,928.33,6498.31,Personal Care
C10273,2024-11-06,2,284.38,568.76,Personal Care
C10121,2024-12-04,5,976.75,4883.75,Personal Care
C10068,2024-07-04,3,521.38,1564.1399999999999,Personal Care
C10074,2024-10-17,4,685.6,2742.4,Grocery
C10418,2024-10-03,3,375.33,1125.99,Grocery
C10302,2024-07-17,3,542.59,1627.77,Snacks
C10323,2024-12-22,5,1048.5,5242.5,Snacks
C10447,2024-07-08,2,215.17,430.34,Grocery
C10328,2024-12-21,7,949.56,6646.92,Personal Care
C10378,2024-11-18,4,561.45,2245.8,Home Care
C10051,2024-12-02,3,392.15,1176.4499999999998,Home Care
C10510,2024-12-21,7,881.48,6170.360000000001,Snacks
C10269,2024-12-09,3,758.32,2274.96,Personal Care
C10093,2024-07-05,2,379.95,759.9,Home Care
C10487,2024-12-07,2,324.75,649.5,Snacks
C10440,2024-11-01,3,459.19,1377.57,Snacks
C10031,2024-08-18,3,393.51,1180.53,Personal Care
C10115,2024-11-12,8,1534.92,12279.36,Beverages
C10009,2024-05-27,2,561.71,1123.42,Personal Care
C10162,2024-11-16,6,1153.57,6921.42,Grocery
C10059,2024-11-07,6,715.95,4295.700000000001,Grocery
C10425,2024-10-10,3,984.48,2953.44,Grocery
C10313,2024-06-17,2,633.74,1267.48,Beverages
C10588,2024-08-18,3,284.04,852.1200000000001,Snacks
C10449,2024-12-01,3,1181.79,3545.37,Personal Care
C10366,2024-11-28,4,1230.61,4922.44,Personal Care
C10305,2024-12-28,3,450.12,1350.3600000000001,Grocery
C10032,2024-07-30,2,478.99,957.98,Home Care
C10042,2024-11-07,2,401.95,803.9,Beverages
C10369,2024-08-04,3,434.69,1304.07,Beverages
C10002,2024-10-21,4,475.63,1902.52,Personal Care
C10025,2024-12-26,4,377.98,1511.92,Personal Care
C10131,2024-06-08,2,503.54,1007.08,Home Care
C10530,2024-12-20,7,659.48,4616.360000000001,Grocery
C10275,2024-10-27,3,683.64,2050.92,Grocery
C10425,2024-07-28,4,523.22,2092.88,Personal Care
C10246,2024-12-07,2,339.99,679.98,Beverages
C10103,2024-09-06,5,789.86,3949.3,Beverages
C10222,2024-10-14,4,267.34,1069.36,Snacks
C10055,2024-10-01,5,260.11,1300.5500000000002,Grocery
C10462,2024-11-22,6,677.71,4066.26,Home Care
C10110,2024-05-08,2,552.51,1105.02,Personal Care
C10225,2024-07-31,4,457.92,1831.68,Beverages
C10588,2024-12-17,2,1113.06,2226.12,Snacks
C10355,2024-12-03,9,750.27,6752.43,Personal Care
C10275,2024-09-02,1,458.83,458.83,Personal Care
C10325,2024-04-28,1,405.66,405.66,Grocery
C10470,2024-07-15,1,296.44,296.44,Home Care
C10152,2024-11-07,1,454.93,454.93,Grocery
C10381,2024-09-15,8,705.7,5645.6,Grocery
C10523,2024-11-14,5,773.5,3867.5,Home Care
C10343,2024-10-12,2,400.71,801.42,Grocery
C10267,2024-08-12,1,382.55,382.55,Grocery
C10087,2024-08-02,3,584.07,1752.21,Snacks
C10148,2024-05-18,3,480.8,1442.4,Snacks
C10567,2024-10-19,4,657.35,2629.4,Snacks
C10324,2024-09-17,2,440.14,880.28,Personal Care
C10180,2024-11-27,5,701.34,3506.7000000000003,Snacks
C10251,2024-12-16,6,391.46,2348.7599999999998,Beverages
C10346,2024-12-09,7,945.3,6617.099999999999,Beverages
C10322,2024-12-27,1,419.15,419.15,Personal Care
C10419,2024-08-20,1,480.62,480.62,Beverages
C10154,2024-11-09,2,342.31,684.62,Grocery
C10389,2024-12-12,11,916.55,10082.05,Snacks
C10265,2024-05-06,4,281.57,1126.28,Home Care
C10564,2024-07-28,2,326.12,652.24,Grocery
C10094,2024-11-27,9,720.38,6483.42,Home Care
C10089,2024-09-10,2,312.37,624.74,Snacks
C10276,2024-09-15,3,466.54,1399.6200000000001,Home Care
C10305,2024-11-03,2,950.52,1901.04,Grocery
C10414,2024-10-13,3,663.88,1991.6399999999999,Personal Care
C10242,2024-11-10,2,779.79,1559.58,Personal Care
C10548,2024-12-20,6,1044.89,6269.34,Home Care
C10284,2024-10-05,2,685.97,1371.94,Home Care
C10077,2024-10-10,6,671.49,4028.94,Home Care
C10071,2024-10-30,3,445.43,1336.29,Grocery
C10584,2024-11-06,2,719.94,1439.88,Personal Care
C10080,2024-12-18,4,749.5,2998.0,Home Care
C10568,2024-11-23,3,977.81,2933.43,Home Care
C10166,2024-08-30,3,411.4,1234.1999999999998,Snacks
C10056,2024-12-28,4,872.62,3490.48,Grocery
C10182,2024-10-24,5,761.73,3808.65,Snacks
C10368,2024-10-19,4,796.95,3187.8,Snacks
C10256,2024-07-07,1,394.88,394.88,Beverages
C10471,2024-07-19,4,336.69,1346.76,Personal Care
C10366,2024-06-14,2,477.37,954.74,Beverages
C10240,2024-08-12,1,441.2,441.2,Personal Care
C10380,2024-10-01,1,321.99,321.99,Personal Care
C10582,2024-08-06,2,705.4,1410.8,Grocery
C10247,2024-12-01,2,428.77,857.54,Grocery
C10092,2024-09-20,2,352.81,705.62,Beverages
C10245,2024-12-24,3,326.64,979.92,Home Care
C10504,2024-09-11,1,468.16,468.16,Grocery
C10130,2024-11-26,2,424.13,848.26,Beverages
C10569,2024-12-17,7,629.35,4405.45,Personal Care
C10352,2024-12-04,4,803.41,3213.64,Snacks
C10360,2024-09-02,3,303.92,911.76,Snacks
C10190,2024-10-25,5,594.78,2973.8999999999996,Snacks
C10552,2024-10-18,4,682.34,2729.36,Personal Care
C10021,2024-11-12,2,458.62,917.24,Grocery
C10179,2024-08-20,2,339.64,679.28,Snacks
C10251,2024-08-31,3,379.15,1137.4499999999998,Grocery
C10286,2024-12-07,8,534.26,4274.08,Grocery
C10284,2024-12-21,6,701.72,4210.32,Snacks
C10088,2024-12-21,8,949.29,7594.32,Personal Care
C10135,2024-11-29,1,393.21,393.21,Snacks
C10057,2024-10-05,2,582.61,1165.22,Home Care
C10343,2024-11-07,13,117.7,1530.1000000000001,Personal Care
C10210,2024-11-28,4,581.62,2326.48,Grocery
C10339,2024-12-23,3,924.08,2772.2400000000002,Home Care
C10353,2024-11-18,4,736.05,2944.2,Personal Care
C10421,2024-12-13,8,679.02,5432.16,Personal Care
C10328,2024-10-25,5,502.29,2511.4500000000003,Home Care
C10388,2024-12-05,3,809.52,2428.56,Personal Care
