Invoice_ID,Invoice_Date,City,Store_Format,Category,Brand,Channel,Payment_Mode,Units,Cost_Price,Selling_Price,Revenue,Cost,Margin,Margin_%,Stock_On_Hand,Reorder_Level,Lead_Time_Days,Customer_Age,Customer_Gender,Loyalty_Flag
49135976,2024-07-25 19:58:00,Delhi,Express,Dairy,PepsiCo,Omnichannel,Cash,2,88.53792964012908,127.63559230482343,255.27118460964687,177.07585928025816,78.19532532938871,0.3063225700502102,346,72,4,47.0,F,0
51902153,2024-10-10 03:15:00,Kolkata,Hyper,Grocery,Britannia,Omnichannel,Cash,5,124.45704749039228,139.24501258299912,696.2250629149956,622.2852374519614,73.93982546303425,0.1062010395797282,354,58,7,40.0,F,1
73312821,2024-03-31 03:49:00,Pune,Express,Beverages,HUL,Offline,Wallet,1,195.89959842279004,240.2451342467246,240.2451342467246,195.89959842279004,44.34553582393457,0.1845845326398703,395,70,4,31.0,M,1
83730177,2024-09-25 17:59:00,Hyderabad,Super,Beverages,Britannia,Offline,Card,5,181.0121930133284,234.40843271292505,1172.0421635646253,905.0609650666418,266.98119849798354,0.2277914624555761,362,33,9,,F,0
22333222,2024-09-23 22:49:00,Chennai,Hyper,Dairy,ITC,Omnichannel,Card,1,75.17878712359413,87.17083434717964,87.17083434717964,75.17878712359413,11.992047223585502,0.1375694899950616,269,39,11,53.0,M,1
39334135,2024-07-31 18:34:00,Kolkata,Express,Snacks,Amul,Online,Cash,5,171.17230109452854,210.1612025383744,1050.8060126918715,855.8615054726426,194.94450721922908,0.1855190252669336,436,72,4,57.0,F,0
79705075,2024-08-16 10:13:00,Mumbai,Super,Vegetables,Amul,Omnichannel,UPI,5,89.2502755466624,127.08596640735936,635.4298320367968,446.251377733312,189.17845430348484,0.2977173005823399,57,48,3,,,0
73859551,2024-01-09 00:04:00,Kolkata,Express,Personal Care,HUL,Online,Card,2,161.69603583764416,206.36478224436092,412.7295644887219,323.3920716752883,89.33749281343358,0.2164552784681233,165,55,14,,F,1
27817265,2024-02-02 15:59:00,Chennai,Hyper,Vegetables,Britannia,Omnichannel,Cash,2,185.3066510880267,240.5354473765332,481.0708947530664,370.6133021760534,110.45759257701296,0.2296077226490928,486,58,13,37.0,M,0
20064553,2024-09-20 01:31:00,Kolkata,Super,Dairy,HUL,Online,Cash,3,148.31339690301652,157.5129524046239,472.53885721387167,444.9401907090496,27.598666504822063,0.0584050731140843,130,50,12,43.0, male ,0
82415404,2024-02-22 13:06:00,Delhi,Express,Dairy,ITC,Online,Cash,3,161.6531092301333,206.73787779553876,620.2136333866163,484.9593276904,135.2543056962163,0.2180769631871413,119,70,4,45.0,F,0
52344062,2024-04-28 20:37:00,Chennai,Express,Dairy,Amul,Offline,UPI,5,109.53823874257724,142.1913043394938,710.956521697469,547.6911937128862,163.26532798458288,0.2296417896199518,447,26,5,28.0,F,0
92152679,2024-04-02 20:59:00,Mumbai,Express,Vegetables,Nestle,Online,Card,2,109.62434435538738,133.67215560904498,267.34431121809,219.2486887107748,48.0956225073152,0.1799014248262066,268,57,12,20.0,F,0
66336029,2024-05-20 05:58:00,Ahmedabad,Express,Beverages,Amul,Omnichannel,UPI,5,39.99606251404661,42.74347050015472,213.7173525007736,199.98031257023308,13.737039930540533,0.0642766708917134,126,27,10,33.0,F,1
41490420,2024-10-05 17:20:00,Hyderabad,Hyper,Fruits,PepsiCo,Offline,Wallet,2,136.26263014524864,160.6592544688496,321.3185089376992,272.5252602904973,48.79324864720195,0.1518532150809355,232,45,9,,M,0
19461497,2024-10-19 09:26:00,Bengaluru,Express,Fruits,Britannia,Offline,Card,2,151.5823910240239,183.05684968952943,366.1136993790589,303.1647820480478,62.9489173310111,0.1719381641216228,207,48,6,,F,0
47009511,2024-11-23 19:35:00,Pune,Hyper,Dairy,ITC,Offline,Cash,3,153.05500426877433,196.92420818625655,590.7726245587697,459.165012806323,131.60761175244676,0.2227720213859613,85,26,10,,,0
74918425,2024-06-21 18:47:00,Pune,Express,Personal Care,Nestle,Offline,Cash,2,98.13938676630252,106.35876501684704,212.7175300336941,196.27877353260504,16.438756501089046,0.0772797451083847,115,52,8,64.0,M,0
61370610,2024-10-02 16:52:00,Kolkata,Express,Home Care,Nestle,Offline,Cash,3,135.49751532969256,167.4085135082929,502.22554052487874,406.4925459890777,95.73299453580104,0.1906175349739281,281,31,10,,M,1
26660309,2024-04-07 13:32:00,Bengaluru,Hyper,Grocery,Britannia,Omnichannel,Cash,2,27.31434877750443,38.13551155761841,76.27102311523682,54.62869755500886,21.642325560227956,0.2837555427508671,55,76,14,40.0,F,0
29533420,2024-11-05 16:45:00,Kolkata,Hyper,Snacks,Tata,Offline,Cash,5,138.2728851619943,177.57517763768675,887.8758881884337,691.3644258099715,196.51146237846217,0.2213276258457832,466,37,3,50.0,F,0
31439365,2024-07-02 12:20:00,Kolkata,Super,Home Care,Nestle,Offline,UPI,5,152.06478684687116,165.05267542926438,825.2633771463219,760.3239342343558,64.93944291196613,0.078689355071735,279,23,11,,F,0
71487054,2024-12-28 18:49:00,Mumbai,Hyper,Dairy,Amul,Online,UPI,1,57.040565830960674,76.13665586053519,76.13665586053519,57.040565830960674,19.096090029574512,0.2508133541425059,152,49,11,,F,0
61482260,2024-10-31 14:24:00,Chennai,Hyper,Vegetables,ITC,Offline,Card,2,70.89678982504219,86.9563277786176,173.9126555572352,141.79357965008438,32.11907590715083,0.1846850984147058,53,76,13,,M,1
15547804,2024-10-17 11:49:00,Chennai,Express,Personal Care,Parle,Online,Cash,3,24.660825519434766,28.52149386251649,85.56448158754947,73.9824765583043,11.582005029245169,0.1353599626194716,294,39,8,38.0,M,0
25381174,2024-03-05 20:10:00,Chennai,Hyper,Beverages,HUL,Omnichannel,Wallet,5,187.4909239424005,246.220121565038,1231.10060782519,937.4546197120026,293.6459881131873,0.2385231444503385,393,63,5,,M,0
54862378,2024-12-18 16:39:00,Kolkata,Hyper,Snacks,PepsiCo,Omnichannel,Cash,4,184.70094252828284,220.36168739663853,881.4467495865541,738.8037701131313,142.64297947342277,0.1618282437825427,192,73,11,59.0,F,0
60545777,2024-10-05 14:37:00,Hyderabad,Hyper,Snacks,HUL,Offline,Cash,3,185.025176272072,248.6708399966294,746.0125199898882,555.075528816216,190.93699117367223,0.2559434138937243,332,77,4,18.0,M,1
19743143,2024-11-13 17:57:00,Chennai,Hyper,Vegetables,Nestle,Omnichannel,Cash,1,20.62141465636712,22.204970162040084,22.204970162040084,20.62141465636712,1.5835555056729618,0.0713153629172664,77,51,9,58.0,,0
11679599,2024-06-16 07:55:00,Pune,Express,Snacks,Parle,Online,Wallet,3,129.00830974381296,168.51370333512605,505.5411100053782,387.0249292314389,118.51618077393933,0.2344343089579371,252,64,11,,O,0
53435461,2024-09-07 05:51:00,Pune,Express,Grocery,ITC,Omnichannel,Cash,3,160.58161073772317,185.68779225308492,557.0633767592549,481.7448322131695,75.31854454608538,0.1352064193920895,102,38,12,64.0,F,0
45859343,2024-06-23 01:57:00,Kolkata,Hyper,Beverages,Britannia,Omnichannel,UPI,2,88.20393036680188,112.13290955020152,224.26581910040304,176.40786073360377,47.85795836679927,0.2133983616351871,209,48,9,,M,0
61285875,2024-04-15 06:27:00,Pune,Super,Vegetables,PepsiCo,Offline,Cash,1,98.49607350382053,115.0297032873281,115.0297032873281,98.49607350382053,16.533629783507592,0.1437335689044498,79,38,9,45.0,,0
74096123,2024-06-25 00:04:00,Bengaluru,Express,Dairy,Amul,Offline,UPI,4,34.12979149170191,40.63730003336559,162.54920013346236,136.51916596680763,26.03003416665473,0.1601363411526021,162,76,13,,F,1
22168023,2024-11-18 11:22:00,Pune,Super,Home Care,Tata,Online,UPI,5,137.96967618738682,194.03518856031528,970.1759428015764,689.8483809369341,280.32756186464235,0.288945076348874,132,22,5,,F,0
67708240,2024-05-18 02:58:00,Chennai,Super,Snacks,HUL,Online,Wallet,1,133.3928365435067,142.58519038063514,142.58519038063514,133.3928365435067,9.19235383712845,0.0644692047791864,137,24,10,27.0,F,0
57547123,2024-08-26 10:21:00,Bengaluru,Express,Snacks,ITC,Omnichannel,Wallet,1,128.0310155247827,142.97001976961946,142.97001976961946,128.0310155247827,14.939004244836752,0.1044904677841502,123,73,10,34.0,F,0
54545551,2024-01-22 01:51:00,Ahmedabad,Hyper,Home Care,Amul,Online,Card,1,129.57459343474244,158.9164751136819,158.9164751136819,129.57459343474244,29.341881678939476,0.1846371287681127,356,59,3,,F,1
45765770,2024-01-05 07:23:00,Hyderabad,Super,Grocery,Tata,Offline,UPI,5,80.19037395489559,105.03316975154684,525.1658487577342,400.9518697744779,124.21397898325633,0.236523336917435,422,67,11,63.0,M,0
98210821,2024-08-08 23:02:00,Delhi,Super,Dairy,Tata,Omnichannel,Wallet,2,65.29636570769689,88.28897040246733,176.57794080493466,130.5927314153938,45.98520938954087,0.2604244288947771,74,49,7,39.0,M,1
31513951,2024-08-16 23:40:00,Pune,Super,Beverages,Parle,Online,Cash,5,31.186789389961326,34.619713734352025,173.09856867176012,155.93394694980665,17.164621721953495,0.0991609685375393,55,58,5,31.0,O,0
72107220,2024-04-01 19:12:00,Bengaluru,Hyper,Grocery,Tata,Omnichannel,UPI,5,25.13689972389076,29.820774689369777,149.1038734468489,125.6844986194538,23.419374827395103,0.1570675146527525,214,45,8,,M,0
64364297,2024-04-19 23:18:00,Bengaluru,Express,Snacks,Britannia,Online,Card,5,45.03110868124666,53.96249846850648,269.81249234253244,225.1555434062333,44.6569489362991,0.165511050094768,254,30,10,51.0,F,0
85923779,2024-04-12 13:22:00,Pune,Super,Personal Care,HUL,Offline,Card,2,183.27773018066767,221.328177230462,442.656354460924,366.55546036133535,76.10089409958869,0.1719186753622139,355,54,3,59.0,M,0
78030684,2024-03-26 08:34:00,Kolkata,Hyper,Personal Care,Tata,Omnichannel,Wallet,1,144.38280987266674,164.48220515840487,164.48220515840487,144.38280987266674,20.09939528573813,0.1221979925815158,195,41,3,,M,0
77508324,2024-06-22 12:27:00,Hyderabad,Hyper,Fruits,Parle,Omnichannel,UPI,1,84.70108027131552,89.61653297812298,89.61653297812298,84.70108027131552,4.915452706807457,0.0548498423612014,50,20,12,,O,0
96952854,2024-08-25 11:30:00,Pune,Hyper,Home Care,Nestle,Online,Card,4,123.90193199006391,168.54103689235,674.1641475694,495.6077279602557,178.5564196091443,0.2648560002084111,207,28,12,51.0,M,1
98374579,2024-01-12 01:31:00,Kolkata,Hyper,Home Care,Britannia,Online,Wallet,1,80.86226740883937,97.82297940575542,97.82297940575542,80.86226740883937,16.960711996916046,0.1733816747347828,366,33,13,,F,0
73199224,2024-01-12 08:50:00,Pune,Express,Beverages,Parle,Offline,Wallet,3,56.64607608715258,78.91163438144088,236.73490314432263,169.93822826145774,66.79667488286489,0.282158118619894,284,58,14,38.0,M,0
25044210,2024-09-02 05:42:00,Chennai,Super,Fruits,Amul,Offline,Cash,2,32.40864852902092,37.33279312606507,bad_value,64.81729705804185,9.848289194088297,0.1318986388298442,57,53,10,21.0,F,1
27100682,2024-02-13 21:08:00,Delhi,Super,Personal Care,HUL,Offline,Cash,5,72.93055951564105,87.30233553638983,436.5116776819492,364.65279757820525,71.8588801037439,0.1646207507788638,52,21,13,,M,0
54160235,2024-09-07 18:15:00,Hyderabad,Super,Fruits,PepsiCo,Online,Cash,2,171.9500711205013,186.2087599574504,372.4175199149008,343.9001422410026,28.51737767389824,0.0765736737638299,184,53,9,,F,0
80141804,2024-04-14 10:00:00,Bengaluru,Express,Personal Care,Tata,Omnichannel,Wallet,3,186.07016328105945,217.0486322476692,651.1458967430075,558.2104898431784,92.9354068998291,0.142725934947431,405,50,13,57.0,,1
17745775,2024-12-12 03:48:00,Hyderabad,Super,Personal Care,Amul,Omnichannel,Card,2,115.91955555577104,127.0296911093945,254.059382218789,231.83911111154208,22.22027110724693,0.0874609349719328,57,24,6,43.0,M,1
11978029,2024-11-07 03:16:00,Hyderabad,Express,Beverages,PepsiCo,Online,Wallet,1,74.0316069144592,93.159229748706,93.159229748706,74.0316069144592,19.127622834246807,0.2053218224951295,145,28,5,62.0,F,0
99400284,2024-09-21 01:42:00,Hyderabad,Hyper,Grocery,Britannia,Online,Card,5,131.9056682754882,181.1429253628965,905.7146268144824,659.528341377441,246.18628543704145,0.2718144083671376,391,43,8,,F,1
67075732,2024-07-24 10:02:00,Hyderabad,Express,Dairy,HUL,Offline,UPI,5,111.61202966009245,128.02914674337305,640.1457337168653,558.0601483004623,82.08558541640298,0.1282295282041342,358,65,9,27.0,M,0
72463445,2024-06-01 09:44:00,Mumbai,Super,Home Care,Amul,Offline,UPI,3,147.45669073985266,210.908595362976,632.725786088928,442.370072219558,190.35571386937,0.3008502546514138,241,24,3,,F,1
13338133,2024-02-21 06:33:00,Bengaluru,Express,Fruits,Nestle,Online,Cash,4,118.62304797048128,140.12569346292452,560.5027738516981,474.4921918819251,86.01058196977294,0.1534525536398688,307,29,8,,M,0
32992763,2024-05-02 10:06:00,Delhi,Express,Snacks,PepsiCo,Omnichannel,Card,5,183.11663290550445,226.39321683338625,1131.966084166931,915.5831645275224,216.3829196394088,0.1911567163239307,126,36,4,59.0,F,1
19018881,2024-03-16 11:25:00,Chennai,Hyper,Fruits,Parle,Omnichannel,UPI,4,78.24116365123798,87.03769797799552,348.1507919119821,312.964654604952,35.18613730703015,0.1010657971328864,173,61,10,,F,1
68988323,2024-04-19 19:16:00,Ahmedabad,Express,Snacks,Britannia,Omnichannel,Card,1,41.20149849275291,47.25321749246816,47.25321749246816,41.20149849275291,6.0517189997152485,0.128069988052768,128,31,11,56.0,F,1
42149932,2024-12-12 10:14:00,Pune,Super,Snacks,Amul,Online,UPI,4,119.57322822711087,135.27907141254568,541.1162856501827,478.2929129084435,62.823372741739206,0.1160995786076799,340,59,9,34.0,F,0
72228993,2024-09-03 17:50:00,Delhi,Hyper,Beverages,PepsiCo,Omnichannel,UPI,1,105.67975846307448,144.57259082476855,144.57259082476855,105.67975846307448,38.89283236169406,0.269019404991052,407,20,6,,F,0
18290279,2024-04-16 22:52:00,Bengaluru,Express,Snacks,PepsiCo,Online,Cash,1,31.77561687279941,42.89127535009032,42.89127535009032,31.77561687279941,11.115658477290909,0.2591589638349958,130,41,4,38.0,O,0
89137148,2024-12-03 19:31:00,Chennai,Express,Home Care,PepsiCo,Offline,Card,5,193.5130101029921,227.72431347006795,1138.6215673503395,967.5650505149604,171.05651683537906,0.1502312284786953,413,24,13,47.0,F,0
64656287,2024-06-04 21:51:00,Kolkata,Hyper,Fruits,ITC,Omnichannel,Wallet,5,140.90113096911992,156.05757190255778,780.2878595127889,704.5056548455996,75.78220466718938,0.0971208301440288,258,45,5,51.0,F,0
58882589,2024-12-07 02:18:00,Mumbai,Express,Grocery,Parle,Offline,Card,5,192.322288228403,244.35533391311745,1221.776669565587,961.6114411420152,260.1652284235722,0.2129400854544686,59,66,9,54.0,F,1
52617290,2024-07-18 04:11:00,Kolkata,Express,Dairy,PepsiCo,Offline,Cash,2,138.55450730827445,193.31031782715152,386.62063565430304,277.1090146165489,109.51162103775414,0.2832534296893402,475,74,3,42.0,M,0
53696957,2024-09-30 19:07:00,Kolkata,Express,Beverages,Tata,Offline,Card,4,47.24851888642483,53.40748049922775,213.629921996911,188.99407554569933,24.63584645121168,0.1153202052452554,127,49,12,,F,0
59907524,2024-04-09 15:02:00,Chennai,Hyper,Home Care,HUL,Omnichannel,UPI,5,173.5795723955121,219.30813037375577,1096.540651868779,867.8978619775604,228.6427898912185,0.208512825768524,275,42,9,,F,0
72040178,2024-11-24 23:05:00,Delhi,Express,Home Care,Britannia,Omnichannel,Wallet,1,33.810243499905894,42.19526631222515,42.19526631222515,33.810243499905894,8.385022812319257,0.1987195139443848,239,39,10,,F,0
43829509,2024-11-29 22:02:00,Delhi,Super,Fruits,Britannia,Offline,Card,5,124.94919173180598,131.39080645136576,656.9540322568288,624.74595865903,32.20807359779883,0.0490263732565194,419,55,13,,M,0
85850148,2024-09-02 08:50:00,Kolkata,Express,Beverages,Nestle,Online,Cash,3,82.62721583146691,101.65833364327524,bad_value,247.88164749440077,57.093353435425,0.187206666977147,349,66,3,53.0,M,0
40080467,2024-02-19 03:19:00,Chennai,Super,Grocery,PepsiCo,Offline,UPI,1,39.32503619662633,45.71930409856894,45.71930409856894,39.32503619662633,6.394267901942612,0.1398592570034931,123,61,3,51.0,F,1
80680721,2024-12-24 22:26:00,Hyderabad,Super,Fruits,ITC,Offline,Cash,2,142.4067679891776,196.5658958259851,393.1317916519702,284.8135359783552,108.318255673615,0.2755265739726958,345,61,6,36.0,M,0
37143113,2024-06-24 08:44:00,Bengaluru,Hyper,Home Care,Britannia,Online,Cash,5,182.08370502309089,196.5304417565297,982.6522087826488,910.4185251154544,72.23368366719421,0.0735089007296695,241,75,10,,M,0
88440639,2024-01-05 16:32:00,Hyderabad,Hyper,Snacks,HUL,Offline,Cash,5,197.19394468067964,254.8764830847692,1274.382415423846,985.969723403398,288.4126920204478,0.2263156557480627,298,40,11,63.0,M,0
79948847,2024-06-14 01:59:00,Mumbai,Hyper,Home Care,HUL,Offline,Wallet,1,193.21860858375197,214.76994986901923,214.76994986901923,193.21860858375197,21.551341285267284,0.100346167135629,187,68,11,,M,1
96512061,2024-01-20 02:45:00,Pune,Hyper,Dairy,Tata,Online,Card,3,112.02792893978912,155.03800383966103,465.1140115189831,336.0837868193674,129.0302246996157,0.2774163355737768,51,37,3,,M,1
56245035,2024-12-21 16:01:00,Mumbai,Express,Vegetables,Nestle,Offline,Cash,2,133.56804403092167,193.2487769715208,386.4975539430416,267.13608806184334,119.36146588119824,0.3088285156360617,351,44,12,55.0,M,1
13559266,2024-01-25 12:35:00,Chennai,Super,Beverages,Tata,Online,Cash,3,80.826750175123,104.35134953294092,313.0540485988228,242.480250525369,70.57379807345376,0.225436465010851,182,58,9,55.0,M,0
50697443,2024-08-04 16:59:00,Chennai,Super,Dairy,Nestle,Online,Cash,5,64.32553066054783,69.06813526523699,345.34067632618496,321.62765330273913,23.713023023445828,0.0686655950168121,196,60,4,,F,0
54313348,2024-12-21 19:19:00,Chennai,Hyper,Home Care,PepsiCo,Omnichannel,Wallet,4,118.4224514679202,170.28870583799434,681.1548233519774,473.6898058716809,207.46501748029647,0.3045783577650625,156,31,11,61.0,F,0
89033816,2024-09-17 14:02:00,Delhi,Hyper,Home Care,Amul,Offline,Cash,3,54.285087274863535,78.1157743973586,234.3473231920758,162.8552618245906,71.4920613674852,0.3050688200474509,196,34,9,,M,0
77694072,2024-07-29 23:40:00,Delhi,Super,Vegetables,PepsiCo,Online,Card,5,104.7770208725529,138.17709890730924,690.8854945365463,523.8851043627644,167.00039017378185,0.2417193463958996,454,23,14,,F,0
36706653,2024-02-27 23:17:00,Delhi,Super,Beverages,ITC,Offline,UPI,4,50.362400850463736,62.89811339279352,251.59245357117408,201.44960340185492,50.14285016931913,0.1993018846852415,379,63,5,34.0,F,0
87168411,2024-12-05 15:29:00,Delhi,Hyper,Dairy,Britannia,Offline,UPI,3,21.18452898597065,24.63669094580557,73.91007283741672,63.55358695791195,10.356485879504769,0.1401227935776276,187,73,12,53.0,O,0
11570300,2024-05-02 01:40:00,Chennai,Express,Grocery,ITC,Omnichannel,UPI,1,89.65239075164939,121.8295900562562,121.8295900562562,89.65239075164939,32.1771993046068,0.2641164538906239,398,79,9,,M,0
16314663,2024-07-06 02:43:00,Hyderabad,Super,Personal Care,ITC,Omnichannel,Wallet,4,86.35842294084412,110.81955106749962,443.27820426999847,345.4336917633765,97.84451250662198,0.2207293558855544,294,44,11,,F,1
68718954,2024-06-30 07:24:00,Chennai,Super,Grocery,Amul,Omnichannel,Wallet,4,51.86759443314827,66.77364375763379,267.0945750305352,207.47037773259308,59.62419729794209,0.2232325283698691,126,22,13,29.0,F,1
28504589,2024-05-06 16:19:00,Chennai,Super,Beverages,ITC,Omnichannel,Wallet,5,100.1475048020383,135.91593502999615,679.5796751499807,500.73752401019146,178.84215113978928,0.2631658327631995,179,54,12,43.0,M,1
56641107,2024-03-08 17:37:00,Kolkata,Express,Grocery,Tata,Online,Wallet,3,185.5133266568157,211.1437860211672,633.4313580635016,556.5399799704472,76.89137809305441,0.1213886510578247,97,60,13,26.0,F,0
25027121,2024-08-26 09:58:00,Pune,Hyper,Personal Care,Britannia,Online,Card,3,40.66791290633364,43.94716217583676,131.84148652751028,122.00373871900092,9.837747808509365,0.0746179982312062,230,32,14,41.0,M,1
36664727,2024-10-17 16:55:00,Ahmedabad,Hyper,Grocery,Nestle,Online,Card,4,16.04203949589824,21.6214605768576,86.48584230743039,64.16815798359296,22.317684323837423,0.2580501470345281,389,54,12,,O,0
66660241,2024-04-11 03:39:00,Ahmedabad,Super,Vegetables,Tata,Online,Cash,4,114.32985567093682,158.39670584555563,633.5868233822225,457.3194226837473,176.26740069847523,0.278205597391565,65,43,7,39.0,M,1
